MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_DATE,MATCH_DATE_KEY,TEAM_ONE_ID,TEAM_TWO_ID,INNINGS,BATTING_TEAM,BATTING_TEAM_ID,BOWLING_TEAM,BOWLING_TEAM_ID,PLAYER,PLAYER_ID,OVERS,MAIDENS,DOT_BALLS,RUNS,WICKETS,ECONOMY,EXTRAS_TEXT
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,1,IRENE VILLAGERS 3,3299,SINOVILLE 4,3303,Juan Van Den Berg,2987480,9.0,1,35,42,1,4.67,(1 w)
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,1,IRENE VILLAGERS 3,3299,SINOVILLE 4,3303,Hein Loggenberg,2929078,7.0,1,27,28,2,4.00,
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,1,IRENE VILLAGERS 3,3299,SINOVILLE 4,3303,Reinhardt Hamman,3745388,9.0,0,33,42,2,4.67,(0 w4 nb)
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,1,IRENE VILLAGERS 3,3299,SINOVILLE 4,3303,Jp Roets,3195753,9.0,1,37,29,1,3.22,
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,1,IRENE VILLAGERS 3,3299,SINOVILLE 4,3303,Ian Dorfling,3795252,5.0,0,13,33,1,6.60,
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,1,IRENE VILLAGERS 3,3299,SINOVILLE 4,3303,Heinrich Hamman,2987472,5.0,0,12,42,2,8.40,
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,1,IRENE VILLAGERS 3,3299,SINOVILLE 4,3303,Zander Jordaan,2987471,1.0,0,1,10,0,10.00,(3 w)
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,2,SINOVILLE 4,3303,IRENE VILLAGERS 3,3299,Tristan De Klerk,3912805,5.0,1,23,20,0,4.00,(0 w1 nb)
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,2,SINOVILLE 4,3303,IRENE VILLAGERS 3,3299,Trent Hardie,4116169,1.0,0,4,8,0,8.00,(2 w)
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,2,SINOVILLE 4,3303,IRENE VILLAGERS 3,3299,Sam Wearne,4163812,3.0,0,11,23,1,7.67,(8 w)
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,2,SINOVILLE 4,3303,IRENE VILLAGERS 3,3299,Jacques Van Rooyen,3795662,9.0,1,39,45,1,5.00,(3 w)
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,2,SINOVILLE 4,3303,IRENE VILLAGERS 3,3299,Gerhard Swanepoel,3713453,8.0,0,34,19,2,2.38,(4 w)
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,2,SINOVILLE 4,3303,IRENE VILLAGERS 3,3299,Kyle Kunneke,2985826,7.0,0,29,20,3,2.86,(1 w)
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,2,SINOVILLE 4,3303,IRENE VILLAGERS 3,3299,Matthew Collins,3729933,9.0,1,43,31,1,3.44,
4910,576,2023 Titans Second League,2023,32995,23/03/2024,20240323,3299,3303,2,SINOVILLE 4,3303,IRENE VILLAGERS 3,3299,Ab Rasool,4116168,3.0,0,11,11,0,3.67,(3 w)
